INTDATE,AIRLINE,FLIGHT,DESTINATION,DESTGEO,DESTMARK,GATE,BAREA,STRATA,PEAK,HOWLONG,METHOD,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,SAQ,Q8COM1,Q8COM2,Q8COM3,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM1,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHEKCRATE,Q12COM1,Q12COM2,Q12COM3,Q13COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,HOME,Q18AGE,Q19GENDER,Q20INCOME,Q21FLY,Q22SJC,Q22OAK,LANG,WEIGHT,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL
16,29,2641,25,1,4,28,1,1,1,55,1,6,-1,-1,2,-1,-1,-1,2,2,2,2,1,1,2,1,-1,-1,-1,4,6,6,6,6,4,-1,-1,-1,5,21,-1,-1,2,0,-1,-1,-1,7,4,4,4,2,-1,-1,-1,1,4,4,1,0,2,1,2,1,-1,6,6,6,4,6,4,6,6,6,4,6,6,6,6,4
17,15,854,26,3,3,40,2,1,2,90,1,3,-1,-1,4,-1,-1,-1,2,2,1,2,1,2,1,2,-1,-1,-1,5,0,0,5,4,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,12,6,2,0,2,2,0,1,-1,4,4,5,5,5,5,5,5,5,5,6,6,6,6,5
16,29,2641,25,1,4,28,1,1,1,100,1,10,-1,-1,1,-1,-1,3,1,2,1,2,2,1,4,1,616,802,-1,4,6,6,3,4,4,-1,-1,-1,4,3,5,-1,2,0,-1,-1,-1,2,5,5,4,2,-1,-1,-1,1,5,5,2,4,2,2,1,1,-1,3,3,6,5,6,5,6,6,6,4,3,6,5,6,3
17,15,854,26,3,3,40,2,1,2,100,1,2,3,-1,5,-1,-1,-1,2,2,2,1,1,2,1,2,-1,-1,-1,5,6,6,6,6,4,-1,-1,-1,4,-1,-1,-1,1,5,-1,-1,-1,5,5,4,4,2,-1,-1,-1,3,11,2,2,0,2,2,2,1,-1,3,3,3,4,4,4,4,4,4,4,6,6,6,6,4
16,29,2641,25,1,4,28,1,1,1,50,1,3,-1,-1,2,-1,-1,-1,1,2,2,1,1,2,1,1,-1,-1,-1,5,6,6,6,3,4,-1,-1,-1,1,8,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,4,2,2,2,2,1,1,-1,3,6,6,4,4,4,6,6,5,6,6,6,6,6,4
17,15,854,26,3,3,40,2,1,2,105,1,2,-1,-1,8,-1,-1,-1,1,1,2,2,1,1,4,2,999,-1,-1,5,5,3,6,5,5,1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,14,5,5,5,2,-1,-1,-1,2,10,7,0,0,2,0,0,1,-1,3,6,3,2,3,4,6,6,6,4,6,4,6,3,3
16,29,2641,25,1,4,28,1,1,1,60,1,2,-1,-1,8,-1,-1,-1,1,2,1,1,2,1,1,1,21,-1,-1,4,6,6,6,4,4,-1,-1,-1,3,8,16,-1,2,0,-1,-1,-1,3,5,5,4,2,-1,-1,-1,3,10,3,2,1,2,2,2,1,-1,3,3,6,5,6,4,6,6,4,6,6,6,6,6,3
17,15,854,26,3,3,40,2,1,2,130,1,2,-1,-1,1,-1,-1,2,1,0,0,0,1,2,1,2,999,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,0,0,5,5,2,-1,-1,-1,3,19,2,1,3,2,0,0,1,-1,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6
16,29,2641,25,1,4,28,1,1,1,70,1,1,-1,-1,4,-1,-1,-1,2,2,2,1,2,1,2,1,20,22,-1,4,6,6,6,4,4,-1,-1,-1,4,1,-1,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,3,10,4,1,2,2,2,2,1,-1,4,6,6,4,6,4,6,6,5,6,6,6,6,6,4
17,15,854,26,3,3,40,2,1,2,105,1,1,3,-1,4,-1,-1,-1,0,0,1,0,3,1,4,2,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,4,-1,-1,-1,3,4,-1,-1,-1,5,4,4,0,2,-1,-1,-1,3,99,7,1,3,2,2,0,1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17,15,854,26,3,3,40,2,1,2,135,1,1,-1,-1,5,-1,-1,-1,2,2,2,1,3,1,4,2,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,15,5,1,4,1,2,2,1,-1,6,6,6,4,4,4,6,6,4,6,6,4,6,6,4
16,29,2641,25,1,4,28,1,1,1,105,1,1,-1,-1,9,-1,-1,-1,2,2,1,1,1,2,1,1,208,-1,-1,5,5,5,6,5,5,-1,-1,-1,5,5,-1,-1,1,5,2,-1,-1,5,5,5,5,2,-1,-1,-1,3,10,3,1,2,2,2,2,1,-1,6,6,6,5,6,5,6,6,5,6,6,5,6,5,5
17,15,854,26,3,3,40,2,1,2,90,1,2,-1,-1,4,-1,-1,-1,1,1,1,2,2,1,4,2,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,12,-1,-1,1,5,1,-1,-1,5,5,5,5,1,1,-1,-1,3,10,6,2,4,2,2,2,1,-1,5,5,5,5,5,5,6,6,6,4,6,6,6,6,5
16,29,2641,25,1,4,28,1,1,1,40,1,2,-1,-1,6,-1,-1,-1,1,2,1,2,1,2,1,2,102,404,-1,3,6,6,6,6,3,-1,-1,-1,3,5,-1,-1,2,0,-1,-1,-1,5,3,3,3,2,-1,-1,-1,3,19,4,2,2,2,2,2,1,-1,6,6,6,3,6,3,6,6,6,6,6,6,6,6,3
17,15,854,26,3,3,40,2,1,2,100,1,1,-1,-1,5,-1,-1,-1,2,2,2,1,1,1,3,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,1,5,-1,-1,-1,99,4,5,5,2,-1,-1,-1,3,11,5,1,3,2,0,1,1,-1,3,2,3,4,4,4,4,4,4,4,6,2,6,2,3
17,15,854,26,3,3,40,2,1,2,110,1,5,-1,-1,7,-1,-1,-1,1,2,1,2,1,2,1,2,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,4,-1,-1,3,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,11,5,1,3,2,2,2,1,-1,5,5,6,5,5,5,5,5,6,6,6,6,6,6,5
17,15,854,26,3,3,40,2,1,2,120,1,1,-1,-1,2,-1,-1,-1,1,0,0,0,4,1,2,2,-1,-1,-1,5,6,6,4,4,4,101,-1,-1,5,-1,-1,-1,1,5,2,-1,-1,1,5,5,5,2,-1,-1,-1,3,11,7,2,2,1,0,1,1,-1,4,5,4,5,5,4,6,6,4,6,6,6,6,6,4
16,29,2641,25,1,4,28,1,1,1,55,1,10,-1,-1,1,-1,-1,4,2,2,2,2,1,1,3,2,999,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,4,0,2,1,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,29,2641,25,1,4,28,1,1,1,130,1,2,-1,-1,4,-1,-1,-1,1,1,1,1,1,1,3,2,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,3,-1,-1,-1,2,0,-1,-1,-1,24,5,5,5,2,-1,-1,-1,2,10,6,1,4,2,2,2,1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17,15,854,26,3,3,40,2,1,2,120,1,6,-1,-1,9,-1,-1,-1,2,1,2,2,1,1,4,1,-1,-1,-1,3,4,4,6,3,3,-1,-1,-1,3,6,-1,-1,2,0,-1,-1,-1,3,3,3,3,2,-1,-1,-1,3,11,5,0,4,2,2,2,1,-1,6,6,3,3,3,3,6,6,6,4,6,4,6,4,4
17,15,854,26,3,3,40,2,1,2,180,1,2,-1,-1,7,-1,-1,-1,1,2,2,1,2,1,4,2,28,30,29,4,6,6,6,4,4,-1,-1,-1,4,-1,-1,-1,0,0,-1,-1,-1,5,3,4,4,2,-1,-1,-1,1,1,5,1,2,2,2,2,1,-1,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
16,29,2641,25,1,4,28,1,1,1,160,1,3,-1,-1,2,-1,-1,-1,1,2,2,1,1,1,4,2,103,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,2,-1,-1,2,0,-1,-1,-1,9,5,5,5,2,-1,-1,-1,1,8,4,2,2,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,29,2641,25,1,4,28,1,1,1,85,1,1,-1,-1,1,-1,-1,3,2,2,1,1,3,1,2,2,202,22,993,5,6,6,5,5,5,-1,-1,-1,5,1,-1,-1,1,5,2,-1,-1,5,5,5,5,1,34,-1,-1,1,1,5,1,4,1,1,1,1,-1,5,5,3,5,5,5,3,3,5,5,5,6,5,6,5
16,29,2641,25,1,4,28,1,1,1,130,1,2,-1,-1,8,-1,-1,-1,1,1,1,1,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,9,5,5,5,2,-1,-1,-1,3,13,3,2,2,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,29,2641,25,1,4,28,1,1,1,95,1,2,-1,-1,5,-1,-1,-1,1,2,1,1,2,1,2,2,202,203,-1,4,6,6,4,4,4,-1,-1,-1,4,2,1,-1,2,0,-1,-1,-1,6,4,4,4,2,-1,-1,-1,1,2,3,1,2,2,2,2,1,-1,4,4,6,4,4,4,6,6,4,4,6,6,6,6,4
16,29,2641,25,1,4,28,1,1,1,130,1,5,-1,-1,4,-1,-1,-1,2,2,2,1,1,2,1,2,-1,-1,-1,3,6,6,6,3,3,-1,-1,-1,3,-1,-1,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,3,10,5,1,3,2,2,2,1,-1,3,6,6,3,3,3,6,6,3,6,6,6,6,6,3
17,15,854,26,3,3,40,2,1,2,90,1,2,-1,-1,2,-1,-1,-1,1,2,2,1,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,3,11,2,1,2,2,2,2,1,-1,3,4,5,5,6,5,6,6,5,5,5,6,6,6,5
16,29,2641,25,1,4,28,1,1,1,115,1,2,-1,-1,2,-1,-1,-1,2,2,2,1,1,1,4,2,-1,-1,-1,5,6,6,6,6,5,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,3,10,4,1,2,1,2,2,1,-1,6,6,6,5,5,5,6,6,5,5,5,5,5,5,4
17,15,854,26,3,3,40,2,1,2,150,1,1,-1,-1,13,-1,-1,-1,1,2,1,1,1,1,2,2,-1,-1,-1,5,3,3,6,3,3,-1,-1,-1,3,-1,-1,-1,1,4,-1,-1,-1,9,2,4,4,2,-1,-1,-1,1,7,3,1,2,1,2,1,1,-1,3,3,3,4,6,3,3,0,4,3,3,4,3,3,3
16,36,910,46,1,4,53,3,2,2,110,1,3,-1,-1,2,-1,-1,-1,1,2,2,1,3,1,4,1,506,-1,-1,5,6,6,4,4,4,-1,-1,-1,5,21,-1,-1,2,0,-1,-1,-1,6,5,5,4,2,-1,-1,-1,1,2,5,1,3,2,2,2,1,-1,3,4,6,4,5,5,6,6,5,4,4,6,3,6,4
17,15,854,26,3,3,40,2,1,2,105,1,3,-1,-1,2,-1,-1,-1,0,0,1,1,3,1,4,2,-1,-1,-1,5,5,5,5,4,5,-1,-1,-1,5,5,-1,-1,1,5,-1,-1,-1,2,5,5,5,2,-1,-1,-1,1,5,6,1,2,2,0,1,1,-1,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4
17,15,854,26,3,3,40,2,1,2,60,1,6,-1,-1,9,-1,-1,-1,2,2,2,1,1,2,1,2,-1,-1,-1,3,3,3,6,3,3,-1,-1,-1,4,1,-1,-1,1,5,-1,-1,-1,99,4,4,4,2,-1,-1,-1,3,12,6,1,4,2,2,0,1,-1,6,6,6,4,4,4,6,4,3,4,6,4,6,3,3
16,36,910,46,1,4,53,3,2,2,215,1,1,-1,-1,9,-1,-1,-1,1,2,1,2,1,1,2,1,309,312,-1,4,5,4,5,6,4,-1,-1,-1,4,1,24,-1,2,0,-1,-1,-1,6,4,3,4,1,9,-1,-1,3,10,3,1,2,2,2,2,1,-1,3,3,6,4,4,6,3,6,6,4,6,5,6,5,5
17,15,854,26,3,3,40,2,1,2,65,1,2,-1,-1,9,-1,-1,-1,1,1,1,3,1,2,1,2,999,-1,-1,5,5,5,4,4,4,-1,-1,-1,5,1,2,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,12,2,2,2,2,2,2,1,-1,2,3,3,4,4,4,3,3,5,5,5,5,6,5,4
16,36,910,46,1,4,53,3,2,2,-1,1,2,-1,-1,2,-1,-1,-1,2,2,2,1,6,1,2,2,-1,-1,-1,5,6,6,1,1,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,1,0,5,5,1,-1,-1,-1,3,10,3,1,2,3,0,1,1,-1,5,4,5,3,3,3,3,3,5,1,1,5,6,5,5
17,15,854,26,3,3,40,2,1,2,85,1,2,-1,-1,2,-1,-1,-1,2,2,1,2,1,2,1,2,-1,-1,-1,5,6,6,5,6,5,-1,-1,-1,5,27,-1,-1,1,5,1,-1,-1,5,5,5,5,2,-1,-1,-1,3,11,5,1,3,2,2,2,1,-1,4,4,4,5,6,5,6,6,6,5,6,6,6,6,4
16,36,910,46,1,4,53,3,2,2,95,1,2,-1,-1,2,-1,-1,-1,2,2,2,2,3,1,4,2,610,-1,-1,4,1,1,3,2,3,-1,-1,-1,3,20,-1,-1,2,0,-1,-1,-1,6,2,5,4,2,-1,-1,-1,1,2,3,2,3,2,2,2,1,-1,6,3,3,3,3,4,1,1,2,1,1,3,6,6,3
17,15,854,26,3,3,40,2,1,2,90,1,6,-1,-1,1,-1,-1,1,1,1,2,1,3,1,1,2,403,-1,-1,4,4,4,4,2,3,-1,-1,-1,4,1,-1,-1,1,4,2,-1,-1,7,4,5,4,2,-1,-1,-1,1,5,3,1,4,1,1,2,1,-1,4,3,3,4,3,3,6,6,4,3,4,4,6,4,3
16,36,910,46,1,4,53,3,2,2,125,1,1,-1,-1,4,-1,-1,-1,1,2,1,1,4,1,4,2,701,-1,-1,5,4,5,5,5,5,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,5,4,5,5,2,-1,-1,-1,1,1,4,2,4,2,2,2,1,-1,4,5,3,5,3,4,6,6,4,4,4,5,6,6,5
17,15,854,26,3,3,40,2,1,2,105,1,1,-1,-1,7,-1,-1,-1,1,1,1,2,4,1,4,2,993,-1,-1,5,5,4,4,3,4,-1,-1,-1,4,16,-1,-1,1,5,11,10,-1,1,2,5,5,1,1,-1,-1,1,3,4,2,2,2,2,1,1,-1,5,4,4,3,4,4,3,4,3,3,6,4,6,3,4
16,36,910,46,1,4,53,3,2,2,85,1,3,-1,-1,5,-1,-1,-1,2,1,2,2,4,1,2,2,-1,-1,-1,4,5,4,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,6,4,5,5,2,-1,-1,-1,3,10,5,1,4,2,1,2,1,-1,5,4,4,4,3,4,4,4,0,4,6,4,6,4,5
16,36,910,46,1,4,53,3,2,2,105,1,2,-1,-1,1,-1,-1,4,1,1,2,2,3,1,4,2,993,1,-1,5,6,6,4,4,4,-1,-1,-1,5,1,-1,-1,1,5,1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,5,2,4,2,2,2,1,-1,5,5,5,5,4,5,6,6,6,4,6,6,6,6,5
17,15,854,26,3,3,40,2,1,2,90,1,1,-1,-1,9,-1,-1,-1,1,1,1,2,1,1,3,2,208,207,-1,4,5,5,4,3,4,-1,-1,-1,3,20,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,11,3,2,3,1,2,2,1,-1,3,3,3,5,5,5,5,5,6,5,5,5,5,5,4
15,8,338,50,1,4,56,3,1,1,110,1,1,-1,-1,4,-1,-1,-1,1,2,1,2,1,2,1,1,999,-1,-1,5,6,6,6,5,5,-1,-1,-1,5,21,-1,-1,2,0,-1,-1,-1,3,5,5,5,2,-1,-1,-1,3,16,2,1,2,2,2,2,1,-1,3,6,6,4,4,4,6,6,2,3,6,6,6,6,3
16,36,910,46,1,4,53,3,2,2,275,1,2,-1,-1,3,-1,-1,-1,1,1,2,2,2,1,2,2,505,-1,-1,4,4,6,3,4,4,-1,-1,-1,5,-1,-1,-1,1,4,-1,-1,-1,11,4,4,5,1,-1,-1,-1,3,11,2,1,2,2,1,2,1,-1,4,4,4,3,3,4,4,5,5,4,3,4,5,4,4
16,36,910,46,1,4,53,3,2,2,95,1,2,3,-1,9,-1,-1,-1,1,1,2,1,1,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,1,4,5,5,2,-1,-1,-1,3,10,3,1,2,2,2,2,1,-1,3,4,4,5,5,5,6,6,5,5,6,5,6,5,4
15,8,338,50,1,4,56,3,1,1,65,1,2,-1,-1,5,-1,-1,-1,2,2,1,2,4,1,4,1,202,-1,-1,5,5,6,5,4,4,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,3,2,4,2,1,1,1,-1,6,3,3,5,5,5,6,6,6,3,4,5,5,6,4
16,36,910,46,1,4,53,3,2,2,125,1,2,3,-1,9,-1,-1,-1,1,2,1,1,2,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,0,5,4,2,-1,-1,-1,3,12,2,1,4,2,3,3,3,-1,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5
15,8,338,50,1,4,56,3,1,1,105,1,5,-1,-1,4,-1,-1,-1,1,2,1,2,1,2,1,1,999,-1,-1,5,6,6,6,4,4,-1,-1,-1,5,21,-1,-1,2,0,-1,-1,-1,6,5,4,5,2,-1,-1,-1,3,16,3,2,1,2,2,2,1,-1,4,4,6,5,5,5,6,6,6,5,6,6,6,6,4
15,8,338,50,1,4,56,3,1,1,145,1,1,-1,-1,8,-1,-1,-1,1,2,2,2,1,2,1,1,323,-1,-1,5,6,6,6,5,5,-1,-1,-1,4,21,-1,-1,2,0,-1,-1,-1,5,3,3,4,1,1,14,-1,3,11,4,2,4,2,2,2,1,-1,6,6,6,4,2,4,6,6,6,4,6,6,2,6,3
16,8,201,17,3,2,58,3,2,2,125,1,1,-1,-1,6,-1,-1,-1,1,1,2,1,1,2,1,1,34,21,-1,4,4,6,6,3,3,-1,-1,-1,4,35,-1,-1,2,0,-1,-1,-1,5,4,5,5,1,1,-1,-1,3,15,3,2,5,2,2,2,1,-1,6,6,3,4,4,6,6,6,4,6,6,3,6,6,3
15,8,338,50,1,4,56,3,1,1,125,1,1,-1,-1,8,-1,-1,-1,2,2,2,2,2,1,4,2,4,-1,-1,3,3,3,3,3,3,-1,-1,-1,3,5,-1,-1,1,5,1,-1,-1,5,5,5,5,2,-1,-1,-1,3,11,5,1,4,1,2,2,1,-1,3,4,3,4,4,4,6,6,3,1,2,6,6,1,3
15,8,338,50,1,4,56,3,1,1,95,1,6,-1,-1,5,-1,-1,-1,2,2,2,2,1,1,4,2,-1,-1,-1,4,4,3,3,3,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,4,2,4,2,1,2,1,-1,4,3,3,3,3,3,6,6,6,3,3,3,3,3,3
16,8,201,17,3,2,58,3,2,2,200,1,2,-1,-1,3,-1,-1,-1,1,2,2,1,1,2,2,1,-1,23,-1,5,6,6,5,1,4,101,-1,-1,5,21,-1,-1,1,3,15,-1,-1,11,4,3,4,2,-1,-1,-1,3,11,2,1,1,2,2,2,1,-1,4,3,6,4,4,3,6,6,5,6,6,6,6,6,4
15,8,338,50,1,4,56,3,1,1,125,1,2,-1,-1,2,-1,-1,-1,1,0,0,0,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,19,2,2,2,2,2,2,1,-1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4
15,8,338,50,1,4,56,3,1,1,110,1,2,-1,-1,2,-1,-1,-1,1,2,1,1,3,1,4,2,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,-1,-1,-1,2,6,-1,-1,-1,5,5,5,2,2,-1,-1,-1,1,4,2,2,2,3,1,1,1,-1,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
15,8,338,50,1,4,56,3,1,1,125,1,2,-1,-1,2,-1,-1,-1,1,2,1,1,3,1,3,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,4,3,2,0,2,1,2,1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16,8,201,17,3,2,58,3,2,2,-1,1,1,-1,-1,4,-1,-1,-1,1,0,0,0,4,1,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,1,5,1,-1,-1,1,0,5,0,2,-1,-1,-1,3,12,6,3,3,3,2,1,1,-1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
15,8,338,50,1,4,56,3,1,1,125,1,2,-1,-1,5,-1,-1,-1,1,1,1,2,1,1,2,2,-1,-1,-1,5,5,6,5,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,1,5,5,5,0,-1,-1,-1,3,11,4,1,3,2,2,2,1,-1,4,3,3,4,3,3,3,3,6,6,6,6,6,6,4
16,36,958,83,1,2,51,3,2,2,320,1,3,-1,-1,6,-1,-1,-1,2,1,1,2,3,1,2,1,-1,-1,-1,5,5,6,4,4,4,-1,-1,-1,4,4,29,-1,2,0,-1,-1,-1,1,2,5,5,2,-1,-1,-1,1,3,3,1,2,2,2,1,1,-1,3,4,3,4,4,3,3,3,4,6,6,5,6,6,4
15,8,338,50,1,4,56,3,1,1,125,1,1,-1,-1,9,-1,-1,-1,2,2,2,2,4,1,4,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,1,4,-1,-1,-1,6,0,5,5,2,-1,-1,-1,3,11,7,1,0,1,1,2,1,-1,6,6,6,4,4,4,6,6,6,6,6,4,6,4,4
15,8,338,50,1,4,56,3,1,1,140,1,2,-1,-1,2,-1,-1,-1,2,2,2,1,3,1,2,2,999,-1,-1,5,6,6,6,4,4,-1,-1,-1,4,16,-1,-1,2,0,-1,-1,-1,9,3,3,1,1,1,-1,-1,2,91,2,2,0,2,2,2,1,-1,6,6,5,5,6,5,6,6,5,6,6,6,6,6,4
15,8,338,50,1,4,56,3,1,1,125,1,3,-1,-1,13,-1,-1,-1,2,2,1,1,3,1,4,2,112,-1,-1,4,4,4,4,4,4,-1,-1,-1,3,28,-1,-1,2,0,-1,-1,-1,9,4,5,5,2,-1,-1,-1,1,7,6,2,3,2,2,2,1,-1,4,4,3,4,4,4,4,4,5,4,4,0,4,4,4
15,8,338,50,1,4,56,3,1,1,165,1,2,-1,-1,6,-1,-1,-1,1,2,2,1,2,1,1,2,-1,-1,-1,5,5,6,6,5,3,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,5,4,3,5,2,-1,-1,-1,3,99,2,2,0,1,2,2,1,-1,3,6,6,4,4,3,4,4,5,6,6,5,6,6,4
15,8,338,50,1,4,56,3,1,1,95,1,4,-1,-1,6,-1,-1,-1,1,1,2,2,2,1,1,2,701,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,27,-1,-1,2,5,1,-1,-1,1,3,5,4,2,-1,-1,-1,1,3,2,1,4,2,2,1,1,-1,5,6,2,3,4,4,4,4,6,6,6,6,6,6,4
15,8,338,50,1,4,56,3,1,1,95,1,2,-1,-1,3,-1,-1,-1,2,1,1,2,5,1,3,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,1,0,-1,-1,-1,11,3,3,0,2,-1,-1,-1,2,10,6,1,2,2,0,1,1,-1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0
15,8,338,50,1,4,56,3,1,1,75,1,3,-1,-1,1,-1,-1,4,2,2,2,2,5,1,4,1,993,610,-1,5,5,6,5,4,4,-1,-1,-1,5,6,-1,-1,1,4,7,-1,-1,1,3,5,5,2,-1,-1,-1,1,3,2,2,2,2,2,1,1,-1,4,4,3,4,4,4,4,4,3,3,4,5,4,6,4
15,8,338,50,1,4,56,3,1,1,95,1,2,-1,-1,6,-1,-1,-1,1,2,2,1,2,1,3,2,-1,-1,-1,5,5,6,4,3,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,1,5,4,4,2,-1,-1,-1,1,3,4,1,3,2,2,1,1,-1,3,5,3,4,4,3,6,6,4,3,4,5,3,6,4
15,8,338,50,1,4,56,3,1,1,95,1,3,-1,-1,6,-1,-1,-1,1,1,2,2,3,1,2,2,704,-1,-1,3,5,3,5,5,4,-1,-1,-1,5,21,6,-1,2,0,-1,-1,-1,1,2,4,5,2,-1,-1,-1,1,3,3,2,0,2,2,2,1,-1,6,3,3,4,4,4,3,3,3,4,4,4,4,4,4
15,8,338,50,1,4,56,3,1,1,110,1,3,-1,-1,5,-1,-1,-1,2,2,1,1,2,1,1,2,-1,-1,-1,4,6,6,4,4,4,-1,-1,-1,5,36,-1,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,1,4,2,2,1,2,1,2,1,-1,3,4,3,5,6,5,6,6,5,5,6,6,6,6,4
26,8,259,24,3,4,57,3,2,2,205,1,3,-1,-1,13,-1,-1,-1,1,2,2,2,2,1,2,1,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,27,-1,-1,1,5,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,11,0,2,0,0,1,2,1,-1,5,4,6,5,5,5,6,6,6,5,6,6,6,6,5
26,8,259,24,3,4,57,3,2,2,100,1,6,-1,-1,1,-1,-1,1,2,2,2,2,3,1,2,1,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,2,-1,-1,2,0,-1,-1,-1,9,4,5,5,2,-1,-1,-1,1,7,3,2,2,2,2,2,1,-1,5,5,5,5,5,5,6,6,6,5,5,5,6,6,5
26,8,259,24,3,4,57,3,2,2,90,1,1,-1,-1,2,-1,-1,-1,1,1,2,2,6,1,4,1,-1,-1,-1,5,6,6,4,4,5,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,5,4,5,5,2,-1,-1,-1,1,4,2,1,2,1,1,1,1,-1,6,4,4,6,5,5,6,6,5,6,5,6,6,6,5
