1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
13,35,776,72,1,4,23,B,1,1,105,1,3,,,2,,,,2,2,2,2,1,1,4,2,20,,,4,6,6,6,4,4,,,,4,21,,,1,5,1,,,6,5,5,5,2,,,,3,11,2,2,1,2,2,2,1,0.373206,3,6,6,4,4,4,6,6,3,4,6,6,6,6,4
29,22,606,2,6,4,8,A,2,3,140,1,2,,,8,,,,1,2,2,1,1,2,1,2,,,,4,4,4,4,4,4,,,,4,,,,0,0,,,,5,4,4,4,1,,,,3,15,3,0,1,2,2,2,1,0.669478,4,4,3,3,3,3,4,3,4,3,3,3,3,4,3
13,35,776,72,1,4,23,B,1,1,30,1,1,2,,4,,,,1,2,2,2,3,1,4,2,,,,5,6,6,6,6,5,,,,5,,,,1,5,,,,6,5,5,5,2,,,,1,2,7,2,4,1,1,2,1,0.373206,5,4,3,3,3,3,3,3,4,6,6,6,6,6,5
29,22,606,2,6,4,8,A,2,3,170,1,2,,,5,,,,1,2,2,2,2,1,4,2,102,,,4,6,6,4,4,4,,,,3,28,,,3,6,,,,6,4,5,5,2,,,,2,10,6,1,3,2,1,2,1,0.669478,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4
13,35,776,72,1,4,23,B,1,1,115,1,3,,,2,,,,1,2,2,1,3,1,4,2,701,203,,4,5,4,5,5,5,1,,,5,,,,2,0,,,,9,5,5,5,2,,,,1,7,2,1,1,2,2,2,1,0.373206,5,4,4,4,4,3,3,3,2,3,3,4,6,6,4
29,22,606,2,6,4,8,A,2,3,200,1,2,,,8,,,,1,1,0,1,1,2,0,2,,,,0,0,0,0,3,3,,,,5,,,,0,0,,,,5,4,0,0,2,,,,3,15,7,2,0,2,2,2,1,0.669478,6,6,2,4,4,3,0,0,4,0,0,0,0,0,0
13,33,1709,18,3,4,81,F,1,2,105,1,1,,,1,,,2,2,1,1,1,4,1,4,1,,,,4,3,3,3,3,3,,,,5,5,,,1,5,,,,24,3,5,5,2,,,,2,10,7,1,0,1,2,2,1,2.167946,4,3,3,3,3,4,6,6,3,3,3,6,3,3,3
29,22,606,2,6,4,8,A,2,3,140,1,3,,,1,,,2,1,2,1,2,3,1,4,2,,,,5,5,5,5,5,5,,,,5,,,,2,6,,,,8,3,5,5,2,,,,3,15,2,1,1,2,2,1,1,0.669478,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,33,1709,18,3,4,81,F,1,2,95,1,1,,,12,,,,2,2,2,2,3,1,4,1,,,,5,6,6,5,5,5,,,,5,5,,,1,5,,,,6,5,5,5,2,,,,1,2,6,1,4,2,2,2,1,2.167946,5,4,5,5,5,5,6,6,5,5,5,6,6,6,5
29,22,606,2,6,4,8,A,2,3,230,1,2,,,6,,,,1,2,2,1,1,2,1,2,,,,5,4,6,4,1,4,,,,5,,,,0,0,,,,5,4,5,5,0,,,,3,15,6,1,0,2,2,2,1,0.669478,4,4,4,6,4,5,4,4,5,4,6,5,6,6,4
13,33,1709,18,3,4,81,F,1,2,90,1,1,,,4,,,,2,1,1,2,3,1,4,1,,,,4,4,6,5,5,5,,,,5,1,,,1,5,,,,5,2,5,5,2,,,,3,11,5,2,2,2,2,2,1,2.167946,5,5,4,5,5,5,6,6,6,5,6,5,6,6,5
29,22,606,2,6,4,8,A,2,3,185,1,3,,,2,,,,1,0,0,0,2,1,4,2,,,,0,0,0,0,0,0,,,,4,,,,1,3,,,,4,0,0,5,2,,,,3,11,6,2,1,2,0,1,1,0.669478,4,4,3,4,5,5,3,3,6,0,0,0,0,0,0
13,33,1709,18,3,4,81,F,1,2,90,1,3,,,9,,,,1,2,1,2,1,1,2,1,,,,4,6,6,6,6,5,,,,5,5,,,2,0,,,,2,5,5,4,2,,,,3,12,6,2,0,2,1,2,1,2.167946,6,6,6,4,4,4,6,6,6,6,6,6,6,6,5
13,33,1709,18,3,4,81,F,1,2,105,1,1,,,4,,,,2,2,1,2,3,1,4,2,,,,3,3,3,3,4,3,,,,4,,,,1,5,,,,5,4,4,5,2,,,,3,12,5,1,4,1,2,2,1,2.167946,3,3,3,4,3,3,3,4,4,4,6,4,6,3,3
29,22,606,2,6,4,8,A,2,3,200,1,2,,,1,,,4,2,2,1,2,2,1,4,2,1,,,4,4,5,5,5,4,,,,4,16,,,2,0,,,,10,3,5,5,2,,,,2,10,7,2,0,2,2,2,1,0.669478,5,5,5,5,5,5,5,5,6,3,3,4,3,4,5
13,33,1709,18,3,4,81,F,1,2,120,1,2,,,1,,,3,1,1,1,0,2,1,4,2,,,,3,3,3,3,3,3,106,,,5,,,,0,0,,,,3,5,5,4,2,,,,1,6,6,1,2,2,2,0,1,2.167946,5,3,3,4,4,4,3,3,3,4,4,4,4,6,4
29,22,606,2,6,4,8,A,2,3,110,1,2,,,2,,,,1,1,2,1,5,1,4,2,,,,5,5,6,5,5,5,,,,5,5,,,0,0,14,,,6,5,5,5,2,,,,1,2,5,2,0,2,2,2,1,0.669478,6,5,5,5,5,5,6,6,4,0,0,0,0,0,0
13,33,1709,18,3,4,81,F,1,2,80,1,1,,,3,,,,2,1,2,1,1,1,2,2,,,,5,6,6,5,5,5,,,,4,,,,4,0,,,,11,6,4,6,2,,,,3,10,3,1,2,2,2,2,1,2.167946,4,4,4,4,4,4,4,4,5,6,6,6,6,6,4
13,33,1709,18,3,4,81,F,1,2,75,1,2,,,3,,,,2,2,2,2,1,2,1,2,999,,,3,6,6,6,3,4,,,,3,20,,,4,6,,,,11,4,5,6,2,,,,3,10,2,1,1,3,2,2,1,2.167946,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
29,22,606,2,6,4,8,A,2,3,140,1,3,,,2,,,,1,1,2,1,3,1,1,2,,,,5,4,3,6,4,4,,,,5,,,,2,0,,,,5,5,4,3,2,,,,1,1,2,2,2,2,2,2,1,0.669478,4,3,4,5,5,5,3,5,3,4,6,4,6,5,4
29,22,606,2,6,4,8,A,2,3,250,1,1,,,9,,,,1,2,1,1,2,1,1,2,,,,4,3,3,2,1,3,,,,3,,,,2,0,,,,6,4,5,5,2,,,,3,15,3,1,0,2,2,2,1,0.669478,6,3,6,3,3,3,3,3,4,3,6,4,6,3,3
13,33,1709,18,3,4,81,F,1,2,135,1,2,,,7,,,,2,2,1,2,2,1,4,2,308,,,4,6,6,4,4,4,,,,5,21,,,2,0,,,,5,4,4,5,2,,,,1,1,6,2,3,2,2,2,1,2.167946,5,4,3,4,3,3,6,6,6,3,6,6,6,6,3
29,22,606,2,6,4,8,A,2,3,215,1,2,,,4,,,,1,1,1,1,1,2,0,2,3,704,202,4,0,0,2,3,4,,,,3,,,,1,3,,,,5,4,3,0,2,,,,3,15,5,2,0,0,2,2,1,0.669478,4,3,3,3,4,3,3,3,4,0,0,0,0,0,4
13,33,1709,18,3,4,81,F,1,2,75,1,2,,,5,,,,1,1,2,2,1,1,4,2,,,,5,5,6,6,4,5,,,,5,1,,,1,3,,,,5,5,5,5,2,,,,3,12,3,1,3,2,2,2,1,2.167946,5,4,4,5,5,5,6,6,5,6,6,4,6,6,5
29,22,606,2,6,4,8,A,2,3,155,1,1,,,8,,,,2,1,2,1,3,1,1,2,202,704,,4,4,4,4,4,4,,,,5,,,,1,5,,,,0,0,5,0,1,12,,,3,15,4,2,4,2,2,2,1,0.669478,3,3,3,3,4,4,3,3,3,4,4,4,6,6,3
13,33,1709,18,3,4,81,F,1,2,100,1,2,,,8,,,,1,2,1,2,1,1,2,2,999,,,4,5,5,3,4,4,,,,4,3,,,1,5,1,,,9,5,4,5,2,,,,3,11,7,2,2,2,2,2,1,2.167946,4,4,4,4,5,5,6,6,6,4,6,5,6,5,5
29,22,606,2,6,4,8,A,2,3,230,1,2,,,2,,,,1,2,1,1,1,1,4,2,,,,5,6,6,5,5,5,,,,5,1,,,2,0,,,,7,5,5,5,2,,,,1,4,7,1,4,2,1,0,1,0.669478,4,4,6,4,5,4,4,4,5,5,6,6,6,6,5
13,33,1709,18,3,4,81,F,1,2,90,1,3,,,2,,,,1,2,1,1,2,1,2,2,,,,5,6,6,6,5,5,,,,5,,,,1,5,,,,9,5,5,5,2,,,,3,12,7,2,0,2,2,2,1,2.167946,5,6,6,5,5,5,5,5,5,6,6,6,6,6,5
29,22,606,2,6,4,8,A,2,3,200,1,4,,,2,,,,1,1,2,1,1,2,1,2,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,5,5,5,5,2,,,,3,10,2,2,2,2,2,1,1,0.669478,4,6,5,5,5,5,5,5,5,5,6,6,6,6,5
13,33,1709,18,3,4,81,F,1,2,70,1,2,,,3,,,,2,2,2,2,1,2,1,2,,,,5,6,6,6,5,5,,,,4,,,,2,0,,,,11,5,5,6,2,,,,3,11,6,2,2,2,2,2,1,2.167946,6,6,6,4,6,4,6,6,6,6,6,6,6,6,4
29,22,606,2,6,4,8,A,2,3,110,1,1,,,2,,,,1,1,2,2,1,1,4,2,,,,3,6,6,6,3,3,,,,4,96,,,1,4,1,,,2,4,4,4,2,,,,1,5,5,1,4,2,2,1,1,0.669478,3,6,3,4,4,4,6,6,6,4,4,4,6,6,4
13,33,1709,18,3,4,81,F,1,2,60,1,1,,,1,,,3,2,2,1,1,4,1,2,2,802,803,804,4,5,5,5,4,4,,,,5,,,,2,0,,,,7,5,5,5,2,,,,1,4,3,2,4,2,2,2,1,2.167946,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
29,21,616,61,2,4,11,A,2,2,100,1,1,,,2,,,,2,2,1,2,2,1,4,1,,,,5,6,6,4,5,4,,,,5,5,,,1,5,,,,6,5,5,5,2,,,,3,12,6,2,4,2,2,2,1,0.283644,5,4,4,4,5,5,6,5,6,4,6,6,6,6,4
13,33,1709,18,3,4,81,F,1,2,90,1,3,,,5,,,,2,2,2,1,3,1,2,2,,,,4,3,6,4,4,4,,,,5,5,,,2,0,,,,5,5,3,4,2,,,,1,1,3,1,2,2,1,2,1,2.167946,5,4,4,3,4,5,6,6,5,4,4,4,4,6,4
13,33,1709,18,3,4,81,F,1,2,75,1,1,,,1,,,1,1,0,0,1,5,1,4,2,999,,,5,5,5,5,5,5,,,,5,,,,1,5,2,,,2,5,5,5,2,,,,1,2,6,1,4,1,2,2,1,2.167946,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,21,616,61,2,4,11,A,2,2,820,1,2,,,6,16,,,2,1,2,2,3,1,4,2,,,,4,5,6,5,4,5,,,,3,3,,,1,4,,,,6,4,5,5,2,,,,1,2,3,2,3,3,1,1,1,0.283644,5,5,5,5,5,5,6,6,6,4,6,5,6,6,5
13,33,1709,18,3,4,81,F,1,2,60,1,3,,,3,,,,2,2,2,2,1,2,1,2,,,,5,6,6,6,6,6,,,,3,,,,3,3,,,,11,3,3,3,2,,,,3,10,2,2,5,3,3,3,1,2.167946,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,130,1,1,,,5,,,,1,1,1,2,3,1,4,2,,,,4,4,4,3,3,3,,,,4,6,,,1,5,,,,5,4,5,5,2,,,,3,12,6,1,4,1,1,1,1,0.283644,2,2,3,5,5,5,6,6,6,6,6,5,6,5,3
13,33,1709,18,3,4,81,F,1,2,65,1,3,,,3,,,,1,2,2,1,1,2,1,2,,,,5,6,6,6,4,4,,,,5,4,,,4,0,,,,11,6,4,6,2,,,,3,11,3,2,1,2,2,2,1,2.167946,4,6,6,4,6,5,6,6,3,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,115,1,5,,,7,,,,1,2,1,2,1,2,1,2,210,,,4,6,6,4,4,4,,,,4,,,,2,0,,,,5,3,5,4,2,,,,3,12,3,0,2,1,2,2,1,0.283644,4,4,6,5,5,6,6,6,3,6,6,6,6,6,0
13,33,1709,18,3,4,81,F,1,2,360,1,3,,,3,,,,1,2,1,1,2,1,1,2,,,,4,4,3,4,3,4,,,,5,1,,,3,4,,,,11,3,3,4,2,,,,3,11,5,2,0,1,2,2,1,2.167946,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3
29,21,616,61,2,4,11,A,2,2,100,1,5,,,5,,,,2,1,2,1,3,1,1,2,,,,4,4,4,4,4,4,,,,5,,,,1,5,,,,5,5,5,5,2,,,,3,12,3,2,4,3,2,2,1,0.283644,3,3,3,4,4,4,6,6,4,4,6,4,6,4,4
29,21,616,61,2,4,11,A,2,2,85,1,2,,,2,,,,2,1,2,1,1,2,1,2,,,,5,6,6,6,5,5,,,,4,,,,2,0,,,,29,3,5,5,2,,,,3,10,2,2,1,2,2,2,1,0.283644,6,6,0,3,4,4,6,6,5,4,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,80,1,2,3,,2,,,,3,2,2,1,1,1,3,2,999,,,5,5,5,5,5,5,,,,5,,,,1,5,10,,,5,4,5,5,2,,,,1,1,4,1,3,2,2,2,1,0.283644,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,21,616,61,2,4,11,A,2,2,160,1,3,,,6,,,,1,1,1,2,2,1,2,2,,,,5,5,6,5,4,5,,,,5,,,,1,4,,,,1,5,5,5,2,,,,1,3,4,1,1,2,1,1,1,0.283644,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
29,21,616,61,2,4,11,A,2,2,160,1,4,,,9,,,,1,2,1,2,4,1,2,2,,,,5,5,5,5,5,5,,,,4,,,,0,0,,,,7,4,4,4,2,,,,3,12,2,2,4,0,1,2,1,0.283644,6,3,3,4,4,6,6,6,5,3,6,4,6,3,4
29,21,616,61,2,4,11,A,2,2,100,1,3,,,2,,,,2,2,2,2,2,1,2,2,,,,5,6,6,4,5,5,,,,5,,,,2,0,,,,6,0,5,5,1,1,,,3,12,3,2,2,1,2,2,1,0.283644,5,3,3,4,4,4,6,6,6,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,65,1,2,,,5,,,,2,2,2,2,3,1,2,2,12,611,,4,6,3,3,3,4,,,,4,,,,1,5,1,,,5,5,4,4,2,,,,1,1,3,2,3,2,1,1,1,0.283644,4,3,3,4,4,4,4,4,4,4,4,0,6,4,4
13,33,5172,86,1,2,84,F,1,2,70,1,1,,,5,,,,2,2,1,2,6,1,4,1,208,,,3,4,2,2,2,2,,,,3,16,,,1,4,,,,5,5,5,5,2,,,,1,1,4,2,4,2,2,1,1,2.167946,5,3,4,3,4,4,6,6,3,4,4,4,6,1,4
29,21,616,61,2,4,11,A,2,2,70,1,2,,,5,,,,1,2,2,1,3,1,2,2,202,,,4,3,3,3,3,4,,,,5,,,,0,0,,,,7,4,5,4,2,,,,1,4,3,1,0,2,1,2,1,0.283644,5,1,4,5,5,4,3,3,5,4,6,2,3,2,4
13,33,5172,86,1,2,84,F,1,2,205,1,2,,,3,,,,2,2,1,2,1,1,4,1,,,,4,6,6,5,5,5,,,,5,5,,,1,5,,,,11,6,5,6,2,,,,3,10,6,1,0,2,1,2,1,2.167946,5,5,6,5,5,5,6,6,6,6,6,6,6,6,5
29,21,616,61,2,4,11,A,2,2,160,1,1,,,7,,,,1,1,1,1,3,1,2,2,505,7,,4,6,6,5,5,4,,,,5,6,,,2,0,,,,5,3,5,3,2,,,,1,1,4,2,1,2,2,2,1,0.283644,3,2,2,4,4,4,4,4,5,6,6,6,6,6,4
13,33,5172,86,1,2,84,F,1,2,175,1,3,,,3,,,,2,2,1,1,2,1,4,1,,,,5,6,6,2,4,4,,,,5,4,,,1,4,,,,11,0,4,6,2,,,,3,10,5,2,2,2,2,2,1,2.167946,3,3,6,4,4,4,6,6,4,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,160,1,3,5,,5,,,,1,1,2,2,6,1,1,2,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,5,0,5,5,2,,,,1,1,2,1,1,2,2,2,1,0.283644,4,4,4,4,4,5,5,5,3,5,5,5,5,5,4
13,33,5172,86,1,2,84,F,1,2,130,1,1,,,6,,,,2,2,1,2,3,1,4,2,993,,,4,5,6,4,4,4,,,,5,1,,,1,5,,,,5,5,5,5,2,,,,1,1,5,2,4,2,2,2,1,2.167946,4,2,4,5,5,4,6,6,6,5,6,5,6,6,4
13,33,5172,86,1,2,84,F,1,2,55,1,1,,,5,,,,2,1,2,2,5,1,4,2,,,,4,3,3,4,3,4,,,,3,,,,1,4,4,,,5,5,4,4,2,,,,3,10,6,2,0,2,2,2,1,2.167946,4,3,3,4,3,4,3,3,3,3,2,4,3,3,4
13,33,5172,86,1,2,84,F,1,2,115,1,2,3,,3,,,,1,0,0,1,1,2,0,2,,,,0,0,0,0,0,0,,,,5,,,,2,0,,,,11,3,0,0,2,,,,3,13,5,2,0,1,2,2,1,2.167946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,33,5172,86,1,2,84,F,1,2,55,1,2,,,2,,,,2,2,2,2,5,1,2,2,,,,5,6,6,5,5,5,,,,5,,,,2,0,,,,5,0,5,5,2,,,,3,10,2,2,4,3,1,1,1,2.167946,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
29,21,616,61,2,4,11,A,2,2,100,1,4,,,2,,,,1,2,2,1,4,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,2,6,,,,6,0,5,5,0,,,,1,2,2,1,0,2,2,2,1,0.283644,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,33,5172,86,1,2,84,F,1,2,45,1,1,,,5,,,,2,1,2,1,6,1,4,2,,,,2,2,2,2,2,2,,,,4,,,,1,5,,,,5,4,3,4,2,,,,0,99,0,0,0,0,0,0,1,2.167946,2,2,2,2,2,2,2,2,4,4,6,6,6,6,2
13,33,5172,86,1,2,84,F,1,2,85,1,1,,,9,,,,2,2,1,1,3,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,1,5,,,,5,5,5,5,2,,,,3,12,5,1,4,2,2,1,1,2.167946,4,4,4,4,4,4,4,4,3,4,4,4,6,4,4
29,21,616,61,2,4,11,A,2,2,100,1,2,,,2,,,,1,2,2,2,2,1,2,2,,,,6,6,6,6,6,6,,,,4,5,,,2,6,,,,7,5,5,5,2,,,,1,4,2,2,1,2,2,2,1,0.283644,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
13,33,5172,86,1,2,84,F,1,2,180,1,3,,,3,,,,2,2,1,2,2,1,4,2,,,,4,6,6,4,4,4,,,,4,,,,4,0,,,,11,0,0,0,0,,,,3,10,3,2,4,2,2,2,1,2.167946,4,4,4,4,4,4,4,4,6,4,4,6,6,6,5
29,21,616,61,2,4,11,A,2,2,70,1,3,,,2,,,,1,2,2,1,2,1,1,2,610,,,4,6,3,3,3,3,,,,3,5,,,2,0,,,,6,2,4,4,2,,,,1,2,2,2,2,2,1,1,1,0.283644,6,3,3,3,4,6,6,6,4,2,6,6,6,4,3
13,33,5172,86,1,2,84,F,1,2,115,1,5,,,6,,,,2,2,1,2,1,1,4,2,999,,,4,5,6,3,1,4,,,,4,1,,,2,0,,,,2,5,5,5,2,,,,1,5,5,2,2,2,0,1,1,2.167946,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,33,5172,86,1,2,84,F,1,2,85,1,1,,,1,,,0,2,2,2,2,3,1,4,2,,,,4,4,4,4,4,4,,,,5,,,,0,0,,,,5,0,4,4,2,,,,1,1,5,1,3,2,1,1,1,2.167946,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0
29,21,616,61,2,4,11,A,2,2,70,1,2,,,2,,,,1,2,2,2,2,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,1,3,4,3,2,,,,3,12,3,2,2,2,2,2,1,0.283644,4,4,4,5,5,4,6,6,6,5,6,5,6,5,4
29,21,616,61,2,4,11,A,2,2,880,1,3,,,6,,,,1,1,2,1,1,2,1,2,204,,,5,6,6,5,6,5,,,,3,5,,,2,0,,,,0,6,5,3,2,,,,1,90,2,1,0,2,2,2,1,0.283644,6,6,2,4,4,5,6,6,4,4,6,6,6,6,0
13,33,6348,14,4,2,80,F,1,3,130,1,2,,,3,,,,1,1,2,2,3,1,4,1,301,,,5,6,6,6,4,4,,,,0,1,,,2,0,,,,11,6,5,6,2,,,,1,3,6,2,2,2,2,1,1,2.167946,5,6,4,5,5,4,6,6,6,6,3,5,6,6,4
29,21,616,61,2,4,11,A,2,2,100,1,5,,,4,,,,2,2,1,1,1,1,2,2,505,,,5,6,6,4,4,4,,,,4,,,,1,4,,,,5,4,4,4,2,,,,3,12,4,1,3,1,1,0,1,0.283644,6,3,3,4,4,6,6,6,4,4,6,6,6,6,4
13,33,6348,14,4,2,80,F,1,3,255,1,2,,,3,,,,2,1,1,1,2,1,2,2,203,,,5,6,6,5,5,5,,,,5,1,,,2,0,,,,11,6,5,6,2,,,,3,13,2,2,3,2,2,2,1,2.167946,5,3,4,4,5,5,6,6,5,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,85,1,1,,,5,,,,1,2,1,2,5,1,3,2,,,,5,5,5,5,6,5,,,,5,,,,2,0,,,,5,5,5,4,1,4,,,1,1,4,1,4,1,2,2,1,0.283644,2,3,3,4,3,4,4,4,3,5,6,5,6,4,4
13,33,6348,14,4,2,80,F,1,3,130,1,2,,,3,,,,2,2,1,1,2,1,2,2,,,,5,6,6,4,4,4,,,,5,5,,,2,0,,,,11,6,4,6,2,,,,3,13,3,1,2,1,2,2,1,2.167946,4,3,6,3,4,4,6,6,6,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,100,1,6,,,6,,,,2,2,1,2,3,1,3,2,,,,5,5,6,5,5,5,,,,5,33,,,3,0,,,,1,3,4,4,2,,,,1,3,3,2,1,1,2,2,1,0.283644,5,4,6,5,5,5,5,5,6,6,6,5,6,6,5
13,33,6348,14,4,2,80,F,1,3,150,1,3,,,3,,,,2,2,1,1,2,1,2,2,203,,,5,6,6,5,5,5,,,,5,21,,,2,0,,,,11,6,5,6,2,,,,3,13,5,2,2,2,2,2,1,2.167946,4,2,3,5,5,5,6,6,5,6,6,6,6,6,4
29,21,616,61,2,4,11,A,2,2,100,1,4,,,2,,,,1,2,2,1,2,1,1,2,,,,5,5,5,5,5,5,,,,4,16,,,2,0,,,,5,3,5,5,2,,,,1,1,2,1,0,2,2,2,1,0.283644,6,4,4,5,5,4,4,3,5,5,6,3,6,6,4
29,21,616,61,2,4,11,A,2,2,60,1,1,2,,2,,,,1,0,0,0,6,1,3,2,301,,,4,4,4,4,2,3,,,,0,,,,0,0,,,,0,0,0,0,0,,,,0,99,0,0,0,0,0,0,1,0.283644,6,3,4,2,3,3,4,4,6,3,6,3,6,3,3
13,33,758,61,2,4,62,E,1,2,105,1,1,,,4,,,,1,1,2,1,1,1,4,1,,,,5,6,6,6,6,5,,,,3,8,,,2,0,,,,5,4,5,5,2,,,,3,17,5,1,0,1,2,2,1,2.167946,4,4,4,5,5,4,6,6,6,6,6,6,6,6,5
29,21,616,61,2,4,11,A,2,2,130,1,13,,,13,,,,1,2,1,1,2,1,2,2,,,,5,6,6,4,4,4,,,,4,,,,2,0,,,,3,5,4,4,1,7,,,3,12,3,2,2,2,0,2,1,0.283644,4,4,4,4,4,4,6,6,5,6,6,4,6,6,4
13,33,758,61,2,4,62,E,1,2,90,1,3,,,3,,,,3,2,1,2,1,1,4,1,,,,5,6,6,4,4,5,,,,4,6,,,1,5,,,,11,6,5,6,2,,,,3,10,7,2,0,1,2,2,1,2.167946,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5
13,33,758,61,2,4,62,E,1,2,75,1,1,,,5,,,,2,2,1,2,6,1,4,1,,,,5,6,6,5,5,5,,,,5,6,,,1,5,1,,,5,5,5,5,2,,,,1,1,4,1,4,1,2,2,1,2.167946,5,5,5,5,5,5,6,6,6,6,6,5,6,6,5
13,33,5244,50,1,4,82,F,1,1,126,1,2,,,4,,,,2,1,1,2,2,1,2,1,,,,5,6,6,5,5,5,,,,3,9,,,2,0,,,,99,6,5,5,2,,,,3,19,3,2,3,2,2,2,1,2.167946,6,4,4,4,5,4,6,6,5,6,6,6,6,6,4
26,8,2438,50,1,4,56,D,2,1,88,1,2,,,2,,,,1,1,2,2,1,1,3,1,,,,5,6,6,6,6,5,,,,5,5,,,1,5,,,,5,4,5,5,2,,,,3,12,6,2,3,2,2,2,1,0.720538,5,5,5,5,6,5,6,6,6,5,6,6,6,6,5
13,33,5244,50,1,4,82,F,1,1,141,1,2,,,6,,,,1,2,1,1,1,2,1,1,104,,,5,6,6,4,4,4,,,,5,4,,,2,6,,,,5,5,5,5,2,,,,3,19,5,2,4,2,2,2,1,2.167946,4,4,4,5,5,5,6,6,4,6,6,5,6,6,4
26,8,2438,50,1,4,56,D,2,1,148,1,1,,,2,,,,2,2,2,1,3,1,4,1,,,,4,4,6,4,5,5,,,,5,6,,,2,0,,,,1,4,5,4,2,,,,3,10,3,1,3,2,1,1,1,0.720538,5,4,6,5,5,5,6,6,5,5,4,4,6,6,4
13,33,5244,50,1,4,82,F,1,1,186,1,1,,,9,,,,1,2,2,1,6,1,4,1,,,,4,2,2,4,4,4,,,,0,41,,,1,4,,,,6,5,5,3,2,,,,3,11,7,1,3,1,2,2,1,2.167946,3,4,4,1,1,4,6,6,6,1,6,4,6,4,4
26,8,2438,50,1,4,56,D,2,1,118,1,4,,,2,,,,1,2,2,2,1,2,1,1,,,,5,6,6,6,4,5,,,,5,5,,,2,0,,,,7,4,5,5,2,,,,3,11,2,2,2,1,1,2,1,0.720538,4,6,4,4,6,0,6,6,6,4,6,6,6,6,4
26,8,2438,50,1,4,56,D,2,1,N,1,3,,,2,,,,1,2,2,2,2,1,4,1,,,,4,6,6,3,3,3,,,,3,16,,,2,0,,,,1,2,1,5,1,18,,,3,11,7,2,1,2,1,2,1,0.720538,3,4,6,0,2,1,6,6,6,6,6,6,6,6,4
13,33,5244,50,1,4,82,F,1,1,66,1,3,,,2,,,,2,2,2,2,1,2,4,2,999,,,5,5,5,5,5,5,,,,5,1,,,3,0,,,,6,4,5,4,2,,,,1,2,2,2,1,2,2,2,1,2.167946,5,6,6,5,5,5,6,6,6,4,4,4,6,6,5
26,8,2438,50,1,4,56,D,2,1,88,1,2,,,9,,,,2,2,2,2,1,1,4,2,,,,4,4,4,6,5,4,,,,5,,,,2,0,,,,5,2,5,5,2,,,,3,10,4,2,4,2,2,2,1,0.720538,4,6,4,5,5,5,6,6,6,4,6,4,6,4,4
13,33,5244,50,1,4,82,F,1,1,106,1,3,6,,3,,,,2,2,1,2,2,1,2,2,309,,,4,6,6,3,3,3,,,,3,,,,2,0,,,,11,6,1,6,3,,,,3,10,4,1,4,2,2,2,1,2.167946,6,4,6,1,5,5,1,1,6,6,6,6,6,6,4
26,8,2438,50,1,4,56,D,2,1,88,1,3,,,2,,,,2,2,1,1,3,1,4,2,,,,5,6,6,3,3,3,,,,3,,,,3,6,,,,2,3,3,3,2,,,,1,5,2,1,1,2,2,1,1,0.720538,3,3,3,2,2,1,1,1,5,3,3,2,6,6,3
26,8,2438,50,1,4,56,D,2,1,103,1,2,,,4,,,,1,0,0,0,1,1,2,2,102,,,4,1,3,3,4,4,,,,4,1,,,2,0,,,,5,5,4,1,1,5,,,3,15,4,1,4,2,2,2,1,0.720538,4,3,6,3,3,2,6,6,6,3,3,4,4,4,4
26,8,2438,50,1,4,56,D,2,1,178,1,3,,,15,,,,1,2,1,1,3,1,4,2,,,,5,5,3,5,5,5,,,,5,2,,,1,5,10,,,6,5,5,5,2,,,,1,2,2,1,2,2,1,1,1,0.720538,5,5,4,5,5,5,4,5,4,4,5,5,5,5,5
